ROM Checksum	RA Checksum	CRC	Filename
08c6b6fcf1f518014f7ea05581784be1	6527a68f17d6a3df53194a3ad6a68387	9799F932	Ninja Gaiden III - The Ancient Ship of Doom (1993) [b2].lnx
436067e72b7e6e9b005d959bf4abc386	c9ed2a3bdefd6d5fdf67302d87b5cfb2	CD2FFBCC	Ninja Gaiden III - The Ancient Ship of Doom (1993).lnx
83eb7be25995c0afee37420f2c109f37	890812bb13e66f5d322499e7cac9cd58	635179BA	Pac-Land (1991) [o1].lnx
7f0a05f387fc1faa8dcbbce7fef9b236	0a14754b351b4f11a1359e252b8eb992	5B57126A	Pac-Land (1991).lnx
c1646ef2432911c03bf1f1eda622b2fd	4e4ca42e27449c1ea421ac3d3849b123	B77F6C21	Paperboy (1990) [o1].lnx
bb5d1ee028c8267bba11e6c8dc35cf13	2a59d2ca6d6f07bc2791bf349e2778ee	D6A4C70B	Paperboy (1990).lnx
9cacf07f6a71ea7b6c6807d7ee4faadf	9cacf07f6a71ea7b6c6807d7ee4faadf	181056E5	Para Lemi! v001 (1997) (PD).lnx
a1b9dd29339d57f774ccebee0119278e	a1b9dd29339d57f774ccebee0119278e	73D7921E	Para Lemi! v002 (1997) (PD).lnx
73b97f6bb4264dfdbeb86265c5c14b90	73b97f6bb4264dfdbeb86265c5c14b90	A2ECBD6F	Para Lemi! v003 (1997) (PD).lnx
2d08e466df75ee55afc5141b8e316f82	2d08e466df75ee55afc5141b8e316f82	2A0C893C	Para Lemi! v004 (1997) (PD).lnx
f0e2acb600b85a4ad8fb36205b6215b9	f0e2acb600b85a4ad8fb36205b6215b9	CC96DF68	Para Lemi! v005 (1997) (PD).lnx
cc4bb5c47131632d79292abe080d699d	08e9c64de86b71d08ea8cfcbe89bf058	1060661E	Pinball Jam (1992) [b1].lnx
3e78b2e15e6fbd9470a6ac14421e6ac0	29a248fbc87f477b49587581e29c1dc7	8863C28D	Pinball Jam (1992).lnx
bf8f8c9bc9c3d0068fcf4d451304fb10	58ae51eb77b1a38c2fdf1222e70efc29	C0770884	Pit Fighter - The Ultimate Competition (1992) [b1].lnx
4a0ad63e27d08c2a553735a9b62f0334	5565889a9a8817f99ec6dda322a70877	CBAF54F3	Pit Fighter - The Ultimate Competition (1992).lnx
1694a443b68eb19cd763b647bfe08ee3	1694a443b68eb19cd763b647bfe08ee3	6A92E2D5	Play Sound Sample by Bastian Schick (1996) (PD).lnx
8f36646cb66db46b84679a3a81800a3b	8f36646cb66db46b84679a3a81800a3b	58D0FCFB	Pong5 by Carl Forhan (1997) (PD) [a1].lnx
c7823529373fb277666246a35713db17	c7823529373fb277666246a35713db17	6ECC1D1E	Pong5 by Carl Forhan (1997) (PD).lnx
c99ae74992a831c89a098938478e3d46	43bf74b7e22bfbdf886b0e5a3906ad9c	4A02F2BC	Power Factor (1992) [b1].lnx
0c165a298589c44df6026f7c30b8ccb6	b29414b8c81cc9ef28ef2f7a09d6d876	5DB41679	Power Factor (1992).lnx
3d8d62816d5666a3040390f5494fe0e4	3d8d62816d5666a3040390f5494fe0e4	D368C95C	Puzzler 2000 (Air BGM) (1998) (PD).lnx
01ba48dbf13618960208f16306cd3602	01ba48dbf13618960208f16306cd3602	96CC146F	Puzzler 2000 (Entertainer BGM) (1998) (PD).lnx
729f9f15ff0e64222d9f566115d3a5ac	729f9f15ff0e64222d9f566115d3a5ac	4C8F2D8D	Puzzler 2000 (Invent13 BGM) (1998) (PD).lnx
59c48f19223932cb853cc68d8f514a2c	80b035183cae4f97d938e3a1fd126daf	881C7068	Puzzler 2000 V.4x (Aug 15) (1998) (PD).lnx
8de649611b61934b67b2ee8dde47e603	59c48f19223932cb853cc68d8f514a2c	D7241881	Puzzler 2000 V.43 (Aug 26) (1998) (PD).lnx
40ca7b73dac7cd49274cbfd4e3c3e425	40ca7b73dac7cd49274cbfd4e3c3e425	129242DE	Puzzler 2000 V0.2 Demo (1998) (PD).lnx
c677b4ccdab2b556ba09c011ba27ed23	b2aeceef3a2c0159c843955aaf9678bf	48E45BD2	Qix (1991) (Telegames) [o1].lnx
c1a8a70fc5df46fe67b0e5a7ce6f8006	12e1eb0900402ef6de8b72dda5d22f47	5651E1A8	Qix (1991) (Telegames).lnx
566a6dfaeda0af5494a9169ed16ae538	abfd6ae93c31e8f59aa934ad922cb4dd	2702BA4F	Raiden (1997) (Telegames).lnx
3c4e6f17cabf5d05fcaec5400b054e2e	fcd4d969ef481e0063d1638179764890	47039625	Rampage (1991) [b1].lnx
4cd5f397be3188b06eae950e0941d535	e0cb426257761c3688a866332ed48340	490033C9	Rampage (1991).lnx
601079eabfbb121f673df7afc3f3b43b	8254a8b7877369b9860681867f725c09	EC4566BD	Rampart (1991) [b1].lnx
07a0e4b554247ec2f4f70c3f88f25fb5	d8045ed542d5e58c779c884e0930e16c	ADAB7883	Rampart (1991).lnx
c189224ca6117c39adcdd48b84fe33ab	c189224ca6117c39adcdd48b84fe33ab	0A0DFB06	Raw by Bastian Schick (1997) (PD) [a1].lnx
9681193d59ba4d5191dbcbba23ad596b	9681193d59ba4d5191dbcbba23ad596b	B43DFCAC	Raw by Bastian Schick (1997) (PD) [a2].lnx
1068527a6f6e61dc391a441545eaf325	1068527a6f6e61dc391a441545eaf325	1527D20C	Raw by Bastian Schick (1997) (PD).lnx
0051bca41eb545997e3d4f4c90933707	0051bca41eb545997e3d4f4c90933707	14631A57	Raycast Corridor by Matthias Domin (1998) (PD).lnx
efede4b2ebb1c98a1cebdbeb4f11ddd3	efede4b2ebb1c98a1cebdbeb4f11ddd3	CFD1FD9C	Remnant Planar Wars 3D Beta (2000) (PD).lnx
509aabdf333ebdea7900d2d5f375d67c	9222e42a160924dee0c87a67fdbc48d0	3BEBB6D1	Road Riot 4WD (Beta) (1994).lnx
14b44c73311c5675f1cda2bbfb3a963b	a9df229825e4e72f43e1ff3b47cdb39c	449BE149	RoadBlasters (1990) [b1].lnx
d9969b675a735c91d4b0f49577a07de9	39617ebb81f3c1df27354c18571bd6c3	47F69051	RoadBlasters (1990).lnx
99974f825cd06e8a8a9c3abec0490d67	303d022c3181b41eb06d078b0c22fd87	168BE6B1	Robo-Squash (1990) [o1].lnx
439fe9ed2de26999cdfc252fbb8e8329	f9faa45e3c35e505249c3f9df801737b	AEED3E7E	Robo-Squash (1990).lnx
0a59a1f3e6ed9f0c10f6978089906c7d	60c1dfbf112bbb2a49cf16eddb191842	7117E9F7	Robotron 2084 (1991) (Williams).lnx
3f1bb4f8325bb88c67eedfdab55c0cde	fafc9b1c93e25aaf0171a4c8162f69e4	997E3DCE	Rygar - Legendary Warrior (1990) [b1].lnx
9317cf888dd1de0979038bbe7bbe30e6	ff6fff314446ab70dfecb21e2de4a2f6	1DFCA564	Rygar - Legendary Warrior (1990).lnx
3ed1749b66386c06521fcbe95ec5df72	9d03e829f898d010668bb2bc92b18d8e	946B66CF	S.T.U.N. Runner (1991) [b1].lnx
509db06e5449563fdf0ca7db4e8f9c7f	490f8063bbb299070c4aceab64195088	4B3BF84F	S.T.U.N. Runner (1991).lnx
4619ee217560a4b7db019d14fa341628	83014fcb6dfbf47a048baf49b6a0b9e0	40BC876D	Scrapyard Dog (1991) [b1].lnx
ff82069ad465ada3cda8646edf0f2a8c	0cf228912d2f8eeb29aa215abf416f6d	CA0D1BDA	Scrapyard Dog (1991).lnx
0d4f5b05e235688f79d823ce87b5640f	086917d5721d6e4c1347a1507d8095ef	0948227A	Shadow of the Beast (1992) [b1].lnx
648700bcaaecb43c9137983f7de1daf9	f92d57198ef2da30dba63bdd7c15ff83	D43A8430	Shadow of the Beast (1992).lnx
90efb9e7d76a6133fe52706ad3ce75a9	3a74b5ea00e8dfcb9cd87389a7c3c188	2441A8B7	Shanghai (1990) [o1].lnx
904d63d4ecbfeec012006a1c03fc273c	46634eb87e6380d4d10f7b80d177c1ff	78BA01FD	Shanghai (1990).lnx
de8d062956ab59c0f18d6b58d3427890	de8d062956ab59c0f18d6b58d3427890	246135D2	Show King Tut by Bastian Schick (1996) (PD) [a1].lnx
b643cbea96c0d3c4caf493051aae7b05	b643cbea96c0d3c4caf493051aae7b05	7FD4E0B0	Show King Tut by Bastian Schick (1996) (PD).lnx
03429ff89b8f037ea2c447048dd3ef22	03429ff89b8f037ea2c447048dd3ef22	8350DF4D	Snakebyte by Matthias Domin (1998) (PD).lnx
fe8e03f306ba2f7b6d0d44c172ff0e57	fe8e03f306ba2f7b6d0d44c172ff0e57	DDCC9F71	Sound Demo by Bastian Schick (1997) (PD) [a1].lnx
3b9b04f2a8b9ef5b073852ca0bc34e37	3b9b04f2a8b9ef5b073852ca0bc34e37	2709A80C	Sound Demo by Bastian Schick (1997) (PD).lnx
bfda0789af531892a66b03ac806ca5de	bfda0789af531892a66b03ac806ca5de	8DB7D177	Sprite Ed by Bastian Schick (1996) (PD) [a1].lnx
8b78fcbe75163d37041eaef6ac306266	8b78fcbe75163d37041eaef6ac306266	86946F2E	Sprite Ed by Bastian Schick (1996) (PD).lnx
f68e1353178685cf5a8abfb57769d7f9	f68e1353178685cf5a8abfb57769d7f9	244164F4	Sprite-Demo 1 by Matthias Domin (2000) (PD).lnx
c3698556004f2ea4e986542760d3ad29	c3698556004f2ea4e986542760d3ad29	1B4669BE	Sprite-Demo 2 by Matthias Domin (2000) (PD).lnx
7fe5568e18d838bd266b14eb68c86b94	7fe5568e18d838bd266b14eb68c86b94	8EF1C510	Sprite-Demo 3 by Matthias Domin (2000) (PD).lnx
a5c3a38b1d8441cea089299a94ce0a60	a5c3a38b1d8441cea089299a94ce0a60	C322B0FE	Sprite-Demo 4 by Matthias Domin (2000) (PD) [a1].lnx
19d708e97dfcbb9b8e5c8c9f5dfa1ef3	19d708e97dfcbb9b8e5c8c9f5dfa1ef3	C49C3765	Sprite-Demo 4 by Matthias Domin (2000) (PD).lnx
b431bd8480cd073c575e2b1f0b4232f9	b431bd8480cd073c575e2b1f0b4232f9	B6267F9B	Sprite-Demo 5 by Matthias Domin (2000) (PD).lnx
056677aac597908c5cf729057361a2ec	056677aac597908c5cf729057361a2ec	0F79604E	StarDreamer - Cutscene (2002) (PD).lnx
f0a798f772176d8b8647a206f193482b	f0a798f772176d8b8647a206f193482b	47210739	StarDreamer - Docked (2002) (PD).lnx
b5a27a8578184294db80dea0a9fdde42	b5a27a8578184294db80dea0a9fdde42	FC19E3C1	StarDreamer - Flying (2002) (PD).lnx
7b5df89d2f7bfa45eeffbf19a7d3e56d	84e051ebf440ab79544c7e194c347c07	4B660F47	StarDreamer - Full Game (2002) (PD).lnx
935774bc9175c411bca2c2dfa870e814	935774bc9175c411bca2c2dfa870e814	FBC2B4D1	StarDreamer - Intro (2002) (PD).lnx
f932f2fc92501e51ec87744253fb2279	f932f2fc92501e51ec87744253fb2279	EB2AB9AF	Stardreamer (2000) (PD).lnx
2c7ffa27a316adf42c2cc944f000329e	3faa592a862ac5d6d730ae26de9487ac	F4FFBA4A	Steel Talons (1991) [b1].lnx
607796a86c94e0949052038c2226ba3b	8828c0042a1a397de67c4e49042161ff	AB814832	Steel Talons (1991).lnx
bc10be970f2154ec150ff81dcecbf0e1	280aea60a0a39bd2f1042a9244993f88	F4B32067	Super Asteroids & Missile Command (1995) [o1].lnx
7d808a6cf9b2825668b45d8df1d9ac85	67dd69e6ffaf61bc85243d272d9ee9d9	7D8A25D1	Super Asteroids & Missile Command (1995).lnx
96e84932cd52c41b45638dc17328f54f	6cd23cb37c4c4c34ef4e197468462f3f	C51B7A2F	Super Off-Road (1996) (Telegames).lnx
ecdfa7975adf0aa9a75e067b00add2dc	528134ed5e478568ae94bef299685be8	8BEF6B4F	Super Skweek (1991) [b1].lnx
32b73a75caf9896a8748fc73f309f960	a19802bd3a7e390daf7e2cbe5a81ed38	11B712F6	Super Skweek (1991).lnx
bee7dedb200690122f76745fc4d2a0dd	bee7dedb200690122f76745fc4d2a0dd	8C7FBD9C	Super Sprint Title Screen Demo (2000) (PD).lnx
0ff22e50aa8aad44bec3876ac0648735	a3e26483738df14a3b2ec43423016295	8B8B560F	Switchblade II (1992) [b1].lnx
681e2ab38430dee04f390e9c4dd7506c	4971dd8b47d3475dc8d31b5325c14459	63144491	Switchblade II (1992).lnx
33016f676ce09c52b6cb9708e6c99a8e	1b6a8a0b7f80332e9c7dfecaded8683e	77A3D4F6	Tetris (1996) [b1].lnx
fef524eb436443a08a5262b3cccbe2d5	dbc654e957184ff2ad67c23fbe181540	8C803B33	Tetris (1996) [b2].lnx
aca312086a30f6e6771301ceca9ffe51	97dda174383e0dc62374accb53f39e62	22BFCEDF	Tetris (1996) [b3].lnx
eafddf1a46da168c0090b3b71a8d7a75	4ba5d611a02e43038cdc8d8b66d6a2bd	C7629765	TextOut Test Program 2 by Matthias Domin (1998) (PD).lnx
1624675fb086657ab8a899d86b4460ce	26853892f299f5c600f0dba5ff8d8faa	C1D05F3E	Todd's Adventure in Slime World (1990) [o1].lnx
aef290c0805b97b8373161f834f4a04e	eafddf1a46da168c0090b3b71a8d7a75	39BF3C25	Todd's Adventure in Slime World (1990).lnx
c7ea2b425695001d58ac41e5aaaf0d65	6e929f6a594adebb0ab33a39f24f26bf	7AF58340	Toki (1990) [b1].lnx
9c5602556cb9b2c4ba305f0c2660fa49	4581ac0418679567dce041c88cc97719	52B94A6C	Toki (1990).lnx
4233f380d56c6383360df7b6625748a7	d6186907d01be8924b03096cf846120e	A966742B	Tournament Cyberball 2072 (1991) [b1].lnx
45757e3ed5a010e8881d2e458cb698c4	ec46311f47276e20cc43228c96d119a1	70D0C9BF	Tournament Cyberball 2072 (1991).lnx
1b6a8a0b7f80332e9c7dfecaded8683e	7ed8b9c3aeddeb24daec4fa59dc7c63c	A261FCBC	T-Tris (1996) by Bastian Schick [a1].lnx
dbc654e957184ff2ad67c23fbe181540	391dfaba9ab8b9b60e9d8ca2a73f5711	2708643D	T-Tris (1996) by Bastian Schick.lnx
8d2d246ff6a23c160eea87c5aa708742	a5a7e3ed1f30d9ff89b7fae8711100fa	9D4ED688	Turbo Sub (1991) [a1].lnx
b80b1ed321cba56400d1913052b67251	8caaaf56f95ee0bb610ca14af2d12a61	5247B5F3	Turbo Sub (1991).lnx
d91b10fd7b39ea1f9cd2a0967608196a	d64e10143978a56212fe4f693b49c8b6	DD0FE131	Unknown Game 'T-RES' (199x) [b1].lnx
a98a43e076fb164bb4dd2fdd6b458e4e	7a755a6231b671af666ebb0b87bf92d9	31FE9876	Viking Child (1991) [b1].lnx
c163d7d7ec9d02ea782212829ade2f11	44d7c4ea6b8d930075f5b05c94b5f973	45969EB0	Viking Child (1991).lnx
bd6d89a67bade4db329c2d22a0e86325	94a6ad4c03c3424a786b7c4e65cba432	78574D46	Warbirds (1990) [o1].lnx
b8fff245c2e408d2f00f354043a2b280	e7f118ac59f985ceea2ecfc0f17e9cc6	A6AE2301	Warbirds (1990).lnx
7302ad0ac6c71b73c5f6c38e1297235c	5b9504d413a7f8eb716874ab775f204b	1D460BE0	World Class Soccer (1992) [b1].lnx
e931d512299877e12670c8b755f556e2	b15b770a8936c81f8a969bdedba15527	7A17A94C	World Class Soccer (1992) [b2].lnx
6034395479446fb1e1db7bb9c7912b3f	7fcf204013cbedf7eaaf682ff5f216ba	9D929F2C	World Class Soccer (1992).lnx
71ba66f264e364bce23bf28be3b51c4e	71ba66f264e364bce23bf28be3b51c4e	D1ADCFA3	Wuerfel 3 Demo (199x) (PD).lnx
dbd710fcd817c7ea968f5e9a76a78e9b	69fb597cb4db019c48fd2e0c1cc7b75c	922A9DD0	Xenophobe (1990) [a1].lnx
2ad17006d5eb6b208215f9d032c7b3a8	3fd3e59dc5e6881cdeccf7d25b28eb70	CB179390	Xenophobe (1990) [a2].lnx
285188b282c94ed3b9deaa7a2d9e8424	b4fa8f436275f3fb4ab445cf5e29d097	0D9F4BDA	Xenophobe (1990) [a3].lnx
501c937b3f74f7008dbf9716f5f21a87	1a55a8c2b8e7b1851b53544a39084a17	BC1194F6	Xenophobe (1990).lnx
08fd7f04093e373f1acca5567ccce2f5	729a2e3a8ddc96bffc72f253ced6ac09	A612C8AF	Xybots (1991) [b1].lnx
acc1855c2574cc06879ad7a45fd6b183	c145bfe904e5d56f479df44204b255da	CAC9A246	Xybots (1991).lnx
f641df4a892e5f56123b130ee5781d5d	26e2cbfac65778890bcdec86af9be98b	B0CCD073	Zarlor Mercenary (1990) [b1].lnx
bc7ab2e185ef16ae3baba57d32017634	0d26315457f560700f39f70d66484a46	5DAE45C2	Zarlor Mercenary (1990) [o1].lnx
3a52bca3464b7c3298711b95e89d190f	d008f41ec119e2c5c6a0782aebf148a8	35BC4FF9	Zarlor Mercenary (1990).lnx
